name,type,longitude,latitude,source_file,location_addresstype,location_boundingbox,location_class,location_display_name,location_importance,location_lat,location_licence,location_lon,location_name,location_osm_id,location_osm_type,location_place_id,location_place_rank,location_type,address_ISO3166-2-lvl4,address_aeroway,address_amenity,address_city_district,address_country,address_country_code,address_county,address_emergency,address_hamlet,address_historic,address_isolated_dwelling,address_locality,address_municipality,address_neighbourhood,address_postcode,address_residential,address_road,address_state,address_tourism,address_town,address_village
"Feature-Jiri to Tsho Rolpa (Line 1, Point 62)              ",MultiLineString,86.3681,27.745,dataset/raw/Jiri to Tsho Rolpa.json,city_district,"['27.6351811', '27.7733308', '86.2523941', '86.4274295']",boundary,"Jiri-01, Jiri, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.70398475,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.34212879662388,Jiri-01,16116808,relation,224131028,18,administrative,NP-P3,,,Jiri-01,नेपाल,np,दोलखा,,,,,,Jiri,,,,,बागमती प्रदेश,,,
"Feature-Jiri to Tsho Rolpa (Line 1, Point 63)              ",MultiLineString,86.3685,27.7491,dataset/raw/Jiri to Tsho Rolpa.json,city_district,"['27.6351811', '27.7733308', '86.2523941', '86.4274295']",boundary,"Jiri-01, Jiri, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.70398475,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.34212879662388,Jiri-01,16116808,relation,224131028,18,administrative,NP-P3,,,Jiri-01,नेपाल,np,दोलखा,,,,,,Jiri,,,,,बागमती प्रदेश,,,
"Feature-Jiri to Tsho Rolpa (Line 1, Point 64)              ",MultiLineString,86.3681,27.7529,dataset/raw/Jiri to Tsho Rolpa.json,city_district,"['27.6351811', '27.7733308', '86.2523941', '86.4274295']",boundary,"Jiri-01, Jiri, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.70398475,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.34212879662388,Jiri-01,16116808,relation,224131028,18,administrative,NP-P3,,,Jiri-01,नेपाल,np,दोलखा,,,,,,Jiri,,,,,बागमती प्रदेश,,,
"Feature-Jiri to Tsho Rolpa (Line 1, Point 65)              ",MultiLineString,86.3667,27.7559,dataset/raw/Jiri to Tsho Rolpa.json,city_district,"['27.6351811', '27.7733308', '86.2523941', '86.4274295']",boundary,"Jiri-01, Jiri, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.70398475,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.34212879662388,Jiri-01,16116808,relation,224131028,18,administrative,NP-P3,,,Jiri-01,नेपाल,np,दोलखा,,,,,,Jiri,,,,,बागमती प्रदेश,,,
"Feature-Jiri to Tsho Rolpa (Line 1, Point 66)              ",MultiLineString,86.3658,27.7576,dataset/raw/Jiri to Tsho Rolpa.json,city_district,"['27.6351811', '27.7733308', '86.2523941', '86.4274295']",boundary,"Jiri-01, Jiri, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.70398475,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.34212879662388,Jiri-01,16116808,relation,224131028,18,administrative,NP-P3,,,Jiri-01,नेपाल,np,दोलखा,,,,,,Jiri,,,,,बागमती प्रदेश,,,
"Feature-Jiri to Tsho Rolpa (Line 1, Point 67)              ",MultiLineString,86.3633,27.7617,dataset/raw/Jiri to Tsho Rolpa.json,city_district,"['27.6351811', '27.7733308', '86.2523941', '86.4274295']",boundary,"Jiri-01, Jiri, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.70398475,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.34212879662388,Jiri-01,16116808,relation,224131028,18,administrative,NP-P3,,,Jiri-01,नेपाल,np,दोलखा,,,,,,Jiri,,,,,बागमती प्रदेश,,,
"Feature-Jiri to Tsho Rolpa (Line 1, Point 68)              ",MultiLineString,86.362,27.7643,dataset/raw/Jiri to Tsho Rolpa.json,city_district,"['27.6351811', '27.7733308', '86.2523941', '86.4274295']",boundary,"Jiri-01, Jiri, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.70398475,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.34212879662388,Jiri-01,16116808,relation,224131028,18,administrative,NP-P3,,,Jiri-01,नेपाल,np,दोलखा,,,,,,Jiri,,,,,बागमती प्रदेश,,,
"Feature-Jiri to Tsho Rolpa (Line 1, Point 69)              ",MultiLineString,86.3607,27.7661,dataset/raw/Jiri to Tsho Rolpa.json,city_district,"['27.6351811', '27.7733308', '86.2523941', '86.4274295']",boundary,"Jiri-01, Jiri, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.70398475,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.34212879662388,Jiri-01,16116808,relation,224131028,18,administrative,NP-P3,,,Jiri-01,नेपाल,np,दोलखा,,,,,,Jiri,,,,,बागमती प्रदेश,,,
"Feature-Jiri to Tsho Rolpa (Line 1, Point 70)              ",MultiLineString,86.3647,27.7663,dataset/raw/Jiri to Tsho Rolpa.json,city_district,"['27.6351811', '27.7733308', '86.2523941', '86.4274295']",boundary,"Jiri-01, Jiri, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.70398475,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.34212879662388,Jiri-01,16116808,relation,224131028,18,administrative,NP-P3,,,Jiri-01,नेपाल,np,दोलखा,,,,,,Jiri,,,,,बागमती प्रदेश,,,
"Feature-Jiri to Tsho Rolpa (Line 1, Point 71)              ",MultiLineString,86.3675,27.7682,dataset/raw/Jiri to Tsho Rolpa.json,city_district,"['27.7312507', '27.8421456', '86.2495946', '86.4385459']",boundary,"Gaurishankar-07, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.786688150000003,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.34984061325682,Gaurishankar-07,6744008,relation,224048312,18,administrative,NP-P3,,,Gaurishankar-07,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Jiri to Tsho Rolpa (Line 1, Point 72)              ",MultiLineString,86.3685,27.7719,dataset/raw/Jiri to Tsho Rolpa.json,city_district,"['27.7312507', '27.8421456', '86.2495946', '86.4385459']",boundary,"Gaurishankar-07, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.786688150000003,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.34984061325682,Gaurishankar-07,6744008,relation,224048312,18,administrative,NP-P3,,,Gaurishankar-07,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Jiri to Tsho Rolpa (Line 1, Point 73)              ",MultiLineString,86.3716,27.7741,dataset/raw/Jiri to Tsho Rolpa.json,city_district,"['27.7312507', '27.8421456', '86.2495946', '86.4385459']",boundary,"Gaurishankar-07, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.786688150000003,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.34984061325682,Gaurishankar-07,6744008,relation,224048312,18,administrative,NP-P3,,,Gaurishankar-07,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Jiri to Tsho Rolpa (Line 1, Point 74)              ",MultiLineString,86.3707,27.7784,dataset/raw/Jiri to Tsho Rolpa.json,city_district,"['27.7312507', '27.8421456', '86.2495946', '86.4385459']",boundary,"Gaurishankar-07, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.786688150000003,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.34984061325682,Gaurishankar-07,6744008,relation,224048312,18,administrative,NP-P3,,,Gaurishankar-07,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Jiri to Tsho Rolpa (Line 1, Point 75)              ",MultiLineString,86.3699,27.7814,dataset/raw/Jiri to Tsho Rolpa.json,city_district,"['27.7312507', '27.8421456', '86.2495946', '86.4385459']",boundary,"Gaurishankar-07, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.786688150000003,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.34984061325682,Gaurishankar-07,6744008,relation,224048312,18,administrative,NP-P3,,,Gaurishankar-07,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Jiri to Tsho Rolpa (Line 1, Point 76)              ",MultiLineString,86.3694,27.7874,dataset/raw/Jiri to Tsho Rolpa.json,city_district,"['27.7312507', '27.8421456', '86.2495946', '86.4385459']",boundary,"Gaurishankar-07, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.786688150000003,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.34984061325682,Gaurishankar-07,6744008,relation,224048312,18,administrative,NP-P3,,,Gaurishankar-07,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Jiri to Tsho Rolpa (Line 1, Point 77)              ",MultiLineString,86.3722,27.7903,dataset/raw/Jiri to Tsho Rolpa.json,city_district,"['27.7312507', '27.8421456', '86.2495946', '86.4385459']",boundary,"Gaurishankar-07, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.786688150000003,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.34984061325682,Gaurishankar-07,6744008,relation,224048312,18,administrative,NP-P3,,,Gaurishankar-07,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Jiri to Tsho Rolpa (Line 1, Point 78)              ",MultiLineString,86.3732,27.7943,dataset/raw/Jiri to Tsho Rolpa.json,city_district,"['27.7312507', '27.8421456', '86.2495946', '86.4385459']",boundary,"Gaurishankar-07, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.786688150000003,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.34984061325682,Gaurishankar-07,6744008,relation,224048312,18,administrative,NP-P3,,,Gaurishankar-07,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Jiri to Tsho Rolpa (Line 1, Point 79)              ",MultiLineString,86.3764,27.7992,dataset/raw/Jiri to Tsho Rolpa.json,city_district,"['27.7312507', '27.8421456', '86.2495946', '86.4385459']",boundary,"Gaurishankar-07, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.786688150000003,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.34984061325682,Gaurishankar-07,6744008,relation,224048312,18,administrative,NP-P3,,,Gaurishankar-07,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Jiri to Tsho Rolpa (Line 1, Point 80)              ",MultiLineString,86.3752,27.8032,dataset/raw/Jiri to Tsho Rolpa.json,city_district,"['27.7312507', '27.8421456', '86.2495946', '86.4385459']",boundary,"Gaurishankar-07, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.786688150000003,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.34984061325682,Gaurishankar-07,6744008,relation,224048312,18,administrative,NP-P3,,,Gaurishankar-07,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Jiri to Tsho Rolpa (Line 1, Point 81)              ",MultiLineString,86.3747,27.8059,dataset/raw/Jiri to Tsho Rolpa.json,city_district,"['27.7312507', '27.8421456', '86.2495946', '86.4385459']",boundary,"Gaurishankar-07, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.786688150000003,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.34984061325682,Gaurishankar-07,6744008,relation,224048312,18,administrative,NP-P3,,,Gaurishankar-07,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Jiri to Tsho Rolpa (Line 1, Point 82)              ",MultiLineString,86.3794,27.8107,dataset/raw/Jiri to Tsho Rolpa.json,city_district,"['27.7312507', '27.8421456', '86.2495946', '86.4385459']",boundary,"Gaurishankar-07, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.786688150000003,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.34984061325682,Gaurishankar-07,6744008,relation,224048312,18,administrative,NP-P3,,,Gaurishankar-07,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Jiri to Tsho Rolpa (Line 1, Point 83)              ",MultiLineString,86.3843,27.8128,dataset/raw/Jiri to Tsho Rolpa.json,city_district,"['27.7312507', '27.8421456', '86.2495946', '86.4385459']",boundary,"Gaurishankar-07, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.786688150000003,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.34984061325682,Gaurishankar-07,6744008,relation,224048312,18,administrative,NP-P3,,,Gaurishankar-07,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Jiri to Tsho Rolpa (Line 1, Point 84)              ",MultiLineString,86.3925,27.8143,dataset/raw/Jiri to Tsho Rolpa.json,city_district,"['27.7312507', '27.8421456', '86.2495946', '86.4385459']",boundary,"Gaurishankar-07, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.786688150000003,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.34984061325682,Gaurishankar-07,6744008,relation,224048312,18,administrative,NP-P3,,,Gaurishankar-07,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Jiri to Tsho Rolpa (Line 1, Point 85)              ",MultiLineString,86.3969,27.8191,dataset/raw/Jiri to Tsho Rolpa.json,city_district,"['27.7312507', '27.8421456', '86.2495946', '86.4385459']",boundary,"Gaurishankar-07, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.786688150000003,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.34984061325682,Gaurishankar-07,6744008,relation,224048312,18,administrative,NP-P3,,,Gaurishankar-07,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Jiri to Tsho Rolpa (Line 1, Point 86)              ",MultiLineString,86.3945,27.8216,dataset/raw/Jiri to Tsho Rolpa.json,city_district,"['27.7312507', '27.8421456', '86.2495946', '86.4385459']",boundary,"Gaurishankar-07, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.786688150000003,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.34984061325682,Gaurishankar-07,6744008,relation,224048312,18,administrative,NP-P3,,,Gaurishankar-07,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Jiri to Tsho Rolpa (Line 1, Point 87)              ",MultiLineString,86.3891,27.8238,dataset/raw/Jiri to Tsho Rolpa.json,city_district,"['27.7312507', '27.8421456', '86.2495946', '86.4385459']",boundary,"Gaurishankar-07, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.786688150000003,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.34984061325682,Gaurishankar-07,6744008,relation,224048312,18,administrative,NP-P3,,,Gaurishankar-07,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Jiri to Tsho Rolpa (Line 1, Point 88)              ",MultiLineString,86.3858,27.825,dataset/raw/Jiri to Tsho Rolpa.json,city_district,"['27.7312507', '27.8421456', '86.2495946', '86.4385459']",boundary,"Gaurishankar-07, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.786688150000003,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.34984061325682,Gaurishankar-07,6744008,relation,224048312,18,administrative,NP-P3,,,Gaurishankar-07,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Jiri to Tsho Rolpa (Line 1, Point 89)              ",MultiLineString,86.3889,27.8276,dataset/raw/Jiri to Tsho Rolpa.json,city_district,"['27.7312507', '27.8421456', '86.2495946', '86.4385459']",boundary,"Gaurishankar-07, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.786688150000003,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.34984061325682,Gaurishankar-07,6744008,relation,224048312,18,administrative,NP-P3,,,Gaurishankar-07,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-Jiri to Tsho Rolpa (Line 1, Point 90)              ",MultiLineString,86.3901,27.8306,dataset/raw/Jiri to Tsho Rolpa.json,city_district,"['27.7312507', '27.8421456', '86.2495946', '86.4385459']",boundary,"Gaurishankar-07, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.786688150000003,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.34984061325682,Gaurishankar-07,6744008,relation,224048312,18,administrative,NP-P3,,,Gaurishankar-07,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
